"lake","station","date","depth","species.code","species","density.cells.l","biomass.mg.m3","length.um","width.um","cell.volume.um3","group"
"Conestogo","eif",2018-06-19,0.5,"P2112","Sphaerocystis schroeteri Chodat",5039741,78.62,3.1,3.1,15.6,"Chlorophyte"
"Conestogo","eif",2018-06-19,0.5,"P2113","Pediastrum duplex Meyen",3000,12.38,0,0,4125,"Chlorophyte"
"Conestogo","eif",2018-06-19,0.5,"P2121","Oocystis lacustris Chodat",277781,7.86,6,3,28.3,"Chlorophyte"
"Conestogo","eif",2018-06-19,0.5,"P2130","Scenedesmus quadricauda (Turp.) Brebisson",1349222,62.6,8.3,4,46.4,"Chlorophyte"
"Conestogo","eif",2018-06-19,0.5,"P2132","Scenedesmus denticulatus Lagerhiem",912709,40.8,8,4,44.7,"Chlorophyte"
"Conestogo","eif",2018-06-19,0.5,"P2136","Dictyosphaerium pulchellum Wood",1190490,134.64,6,6,113.1,"Chlorophyte"
"Conestogo","eif",2018-06-19,0.5,"P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova",317464,5.62,20,1.5,17.7,"Chlorophyte"
"Conestogo","eif",2018-06-19,0.5,"P2204","Ankyra judayi (G.M. Smith) Fott",396830,48.14,19.3,4,121.3,"Chlorophyte"
"Conestogo","eif",2018-06-19,0.5,"P2235","Ankistrodesmus spiralis Lemmermann",39683,2.13,31,2.1,53.7,"Chlorophyte"
"Conestogo","eif",2018-06-19,0.5,"P2238","Eudorina sp.",9000,24.12,0,0,2680,"Chlorophyte"
"Conestogo","eif",2018-06-19,0.5,"P2255","Selenastrum copricornutum Printz",436513,4.63,7,1.7,10.6,"Chlorophyte"
"Conestogo","eif",2018-06-19,0.5,"P2512","Scenedesmus acuminatus Chodat",357147,25.14,12.6,4,70.4,"Chlorophyte"
"Conestogo","eif",2018-06-19,0.5,"P4351","Small chrysophyceae",793660,5.71,2.4,2.4,7.2,"Chrysophyte"
"Conestogo","eif",2018-06-19,0.5,"P4352","Large chrysophyceae",39683,7.13,7,7,179.6,"Chrysophyte"
"Conestogo","eif",2018-06-19,0.5,"P4355","Chrysochromulina parva Lackey",39683,2.6,5,5,65.4,"Chrysophyte"
"Conestogo","eif",2018-06-19,0.5,"P4357","Chrysococcus sp.",1388905,90.83,5,5,65.4,"Chrysophyte"
"Conestogo","eif",2018-06-19,0.5,"P4388","Dinobryon sertularia Ehrenberg",2000,10.17,0,0,5085,"Chrysophyte"
"Conestogo","eif",2018-06-19,0.5,"P4398","Ochromonas globosa Skuja",277781,25.56,5.6,5.6,92,"Chrysophyte"
"Conestogo","eif",2018-06-19,0.5,"P5507","Cyclotella stelligera Cleve and Grunow",1000,1.57,10,20,1570.8,"Diatom"
"Conestogo","eif",2018-06-19,0.5,"P5508","Cyclotella pseudostelligera",79366,29.71,6.2,12.4,374.4,"Diatom"
"Conestogo","eif",2018-06-19,0.5,"P5515","Fragilaria crotonensis Kitton",10000,2.99,71.3,4,298.7,"Diatom"
"Conestogo","eif",2018-06-19,0.5,"P5524","Asterionella formosa Hassall",248000,21.3,82,2,85.9,"Diatom"
"Conestogo","eif",2018-06-19,0.5,"P5530","Stephanodiscus niagarae Ehrenberg",1000,32.67,27.5,55,32667.7,"Diatom"
"Conestogo","eif",2018-06-19,0.5,"P5551","Cyclotella michiganiana Skvortzow",119049,2.75,2.45,4.9,23.1,"Diatom"
"Conestogo","eif",2018-06-19,0.5,"P6554","Rhodomonas minuta Skuja",674611,95.79,11.3,6,142,"Cryptophyte"
"Conestogo","eif",2018-06-19,0.5,"P6558","Cryptomonas erosa Ehrenberg",92000,166.17,26.4,14,1806.2,"Cryptophyte"
"Conestogo","eif",2018-06-19,0.5,"P6562","Cryptomonas reflexa (Marsson) Skuja",4000,2.93,21,10,733,"Cryptophyte"
"Conestogo","eif",2018-06-19,0.5,"P6565","Cryptomonas rostratiformis Skuja",14000,42.54,34,16,3038.3,"Cryptophyte"
"Conestogo","eif",2018-06-19,0.5,"P7632","Gymnodinium sp.",1000,7.24,24,24,7238.2,"Dinoflagellate"
"Conestogo","eif",2018-06-19,0.5,"P7639","Peridinium pusillum (Penard) Lemmermann",4000,15.29,19.4,19.4,3823,"Dinoflagellate"
"Conestogo","eif",2018-06-19,0.5,"P7644","Ceratium hirundinella (Muller) Schrank",5000,272.27,65,40,54454.3,"Dinoflagellate"
"Conestogo","eif",2018-06-25,0.5,"P2101","Carteria spp.",396830,359.05,12,12,904.8,"Chlorophyte"
"Conestogo","eif",2018-06-25,0.5,"P2105","Chlamydomonas spp.",6468329,846.7,10,5,130.9,"Chlorophyte"
"Conestogo","eif",2018-06-25,0.5,"P2107","Chlorogonium maximum Skuja",39683,31.42,63,4,791.7,"Chlorophyte"
"Conestogo","eif",2018-06-25,0.5,"P2112","Sphaerocystis schroeteri Chodat",1627003,30.59,3.3,3.3,18.8,"Chlorophyte"
"Conestogo","eif",2018-06-25,0.5,"P2126","Chodatella sp.",238098,11.98,6,4,50.3,"Chlorophyte"
"Conestogo","eif",2018-06-25,0.5,"P2130","Scenedesmus quadricauda (Turp.) Brebisson",1031758,90.07,10,5,87.3,"Chlorophyte"
"Conestogo","eif",2018-06-25,0.5,"P2136","Dictyosphaerium pulchellum Wood",793660,89.76,6,6,113.1,"Chlorophyte"
"Conestogo","eif",2018-06-25,0.5,"P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova",357147,6,19,1.5,16.8,"Chlorophyte"
"Conestogo","eif",2018-06-25,0.5,"P2214","Westella sp.",39683,32.43,11.6,11.6,817.3,"Chlorophyte"
"Conestogo","eif",2018-06-25,0.5,"P2222","Treubaria sp.",119049,1.68,3,3,14.1,"Chlorophyte"
"Conestogo","eif",2018-06-25,0.5,"P2235","Ankistrodesmus spiralis Lemmermann",198415,12.72,37,2.1,64.1,"Chlorophyte"
"Conestogo","eif",2018-06-25,0.5,"P2255","Selenastrum copricornutum Printz",238098,2.6,7.2,1.7,10.9,"Chlorophyte"
"Conestogo","eif",2018-06-25,0.5,"P3301","Euglena acus Ehrenberg",47000,201.99,57,12,4297.7,"Euglenophyte"
"Conestogo","eif",2018-06-25,0.5,"P4351","Small chrysophyceae",1428588,14.71,2.7,2.7,10.3,"Chrysophyte"
"Conestogo","eif",2018-06-25,0.5,"P4352","Large chrysophyceae",357147,64.14,7,7,179.6,"Chrysophyte"
"Conestogo","eif",2018-06-25,0.5,"P4357","Chrysococcus sp.",2976225,194.65,5,5,65.4,"Chrysophyte"
"Conestogo","eif",2018-06-25,0.5,"P4368","Mallomonas crassisquama (Asmund) Fott",124000,124.01,19.1,10,1000.1,"Chrysophyte"
"Conestogo","eif",2018-06-25,0.5,"P4370","Mallomonas akrokomos Asmund and Kristiansen",39683,12.94,17.3,6,326.1,"Chrysophyte"
"Conestogo","eif",2018-06-25,0.5,"P4388","Dinobryon sertularia Ehrenberg",1000,3.39,0,0,3390,"Chrysophyte"
"Conestogo","eif",2018-06-25,0.5,"P4390","Dinobryon sociale Ehrenberg",833343,188.5,12,6,226.2,"Chrysophyte"
"Conestogo","eif",2018-06-25,0.5,"P4390","Dinobryon sociale Ehrenberg",2000,3.98,0,0,1991,"Chrysophyte"
"Conestogo","eif",2018-06-25,0.5,"P4398","Ochromonas globosa Skuja",2698444,320.58,6.1,6.1,118.8,"Chrysophyte"
"Conestogo","eif",2018-06-25,0.5,"P4411","Bitrichia chodatii (Reverdin) Chodat",39683,2,6,4,50.3,"Chrysophyte"
"Conestogo","eif",2018-06-25,0.5,"P4418","Salpingoeca frequentissima (Zach.) Lemmermann",277781,7.69,5.5,3.1,27.7,"Chrysophyte"
"Conestogo","eif",2018-06-25,0.5,"P5508","Cyclotella pseudostelligera",1865101,983.47,6.95,13.9,527.3,"Diatom"
"Conestogo","eif",2018-06-25,0.5,"P5511","Rhizosolenia eriense H.L. Smith",198415,16.83,12,3,84.8,"Diatom"
"Conestogo","eif",2018-06-25,0.5,"P5515","Fragilaria crotonensis Kitton",36000,10.71,71,4,297.4,"Diatom"
"Conestogo","eif",2018-06-25,0.5,"P5524","Asterionella formosa Hassall",1000,0.09,84,2,88,"Diatom"
"Conestogo","eif",2018-06-25,0.5,"P5551","Cyclotella michiganiana Skvortzow",3174640,60.64,2.3,4.6,19.1,"Diatom"
"Conestogo","eif",2018-06-25,0.5,"P6554","Rhodomonas minuta Skuja",4642911,600.79,10.3,6,129.4,"Cryptophyte"
"Conestogo","eif",2018-06-25,0.5,"P6558","Cryptomonas erosa Ehrenberg",203000,359.72,25.9,14,1772,"Cryptophyte"
"Conestogo","eif",2018-06-25,0.5,"P6565","Cryptomonas rostratiformis Skuja",5000,15.64,35,16,3127.6,"Cryptophyte"
"Conestogo","eif",2018-06-25,0.5,"P7632","Gymnodinium sp.",5000,25.3,21.3,21.3,5059.8,"Dinoflagellate"
"Conestogo","eif",2018-06-25,0.5,"P7639","Peridinium pusillum (Penard) Lemmermann",7000,26.76,19.4,19.4,3823,"Dinoflagellate"
"Conestogo","eif",2018-06-25,0.5,"P7644","Ceratium hirundinella (Muller) Schrank",4000,204.41,61,40,51103.2,"Dinoflagellate"
"Conestogo","eif",2018-07-03,0.5,"P1041","Aphanizomenon flos-aquae Ralfs and Born.",11000,63.9,400,4.3,5808.8,"Cyanophyte"
"Conestogo","eif",2018-07-03,0.5,"P1205","Heterocycts (Aphanizomenon flos-aquae)",7000,0.43,6,4.4,60.8,"Cyanophyte"
"Conestogo","eif",2018-07-03,0.5,"P2101","Carteria spp.",2142882,2464.96,13,13,1150.3,"Chlorophyte"
"Conestogo","eif",2018-07-03,0.5,"P2105","Chlamydomonas spp.",2619078,342.84,10,5,130.9,"Chlorophyte"
"Conestogo","eif",2018-07-03,0.5,"P2112","Sphaerocystis schroeteri Chodat",2579395,40.24,3.1,3.1,15.6,"Chlorophyte"
"Conestogo","eif",2018-07-03,0.5,"P2113","Pediastrum duplex Meyen",1000,3.7,0,0,3700,"Chlorophyte"
"Conestogo","eif",2018-07-03,0.5,"P2130","Scenedesmus quadricauda (Turp.) Brebisson",1230173,103.09,9.6,5,83.8,"Chlorophyte"
"Conestogo","eif",2018-07-03,0.5,"P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova",1388905,23.33,19,1.5,16.8,"Chlorophyte"
"Conestogo","eif",2018-07-03,0.5,"P2154","Coelastrum microporum Naegeli",1000,2.68,0,0,2680,"Chlorophyte"
"Conestogo","eif",2018-07-03,0.5,"P2174","Closterium sp.",36000,17.42,77,4,483.8,"Chlorophyte"
"Conestogo","eif",2018-07-03,0.5,"P2193","Staurodesmus paradoxum Meyen",1000,4.08,30,26,4084.1,"Chlorophyte"
"Conestogo","eif",2018-07-03,0.5,"P2235","Ankistrodesmus spiralis Lemmermann",198415,12.36,36,2.1,62.3,"Chlorophyte"
"Conestogo","eif",2018-07-03,0.5,"P2238","Eudorina sp.",78000,209.04,0,0,2680,"Chlorophyte"
"Conestogo","eif",2018-07-03,0.5,"P2255","Selenastrum copricornutum Printz",2896859,29.84,6.8,1.7,10.3,"Chlorophyte"
"Conestogo","eif",2018-07-03,0.5,"P3301","Euglena acus Ehrenberg",15000,102.92,91,12,6861.2,"Euglenophyte"
"Conestogo","eif",2018-07-03,0.5,"P4351","Small chrysophyceae",1428588,18.29,2.9,2.9,12.8,"Chrysophyte"
"Conestogo","eif",2018-07-03,0.5,"P4352","Large chrysophyceae",277781,49.89,7,7,179.6,"Chrysophyte"
"Conestogo","eif",2018-07-03,0.5,"P4357","Chrysococcus sp.",3571470,233.57,5,5,65.4,"Chrysophyte"
"Conestogo","eif",2018-07-03,0.5,"P4368","Mallomonas crassisquama (Asmund) Fott",18000,19.23,20.4,10,1068.1,"Chrysophyte"
"Conestogo","eif",2018-07-03,0.5,"P4390","Dinobryon sociale Ehrenberg",39683,8.98,12,6,226.2,"Chrysophyte"
"Conestogo","eif",2018-07-03,0.5,"P4398","Ochromonas globosa Skuja",1388905,165,6.1,6.1,118.8,"Chrysophyte"
"Conestogo","eif",2018-07-03,0.5,"P4401","Uroglena volvox Ehrenberg",1000,72,0,0,72000,"Chrysophyte"
"Conestogo","eif",2018-07-03,0.5,"P5507","Cyclotella stelligera Cleve and Grunow",3000,5.46,10.5,21,1818.4,"Diatom"
"Conestogo","eif",2018-07-03,0.5,"P5508","Cyclotella pseudostelligera",3174640,1710.5,7,14,538.8,"Diatom"
"Conestogo","eif",2018-07-03,0.5,"P5511","Rhizosolenia eriense H.L. Smith",39683,2.52,9,3,63.6,"Diatom"
"Conestogo","eif",2018-07-03,0.5,"P5515","Fragilaria crotonensis Kitton",4000,1.22,73,4,305.8,"Diatom"
"Conestogo","eif",2018-07-03,0.5,"P5551","Cyclotella michiganiana Skvortzow",15873200,366.67,2.45,4.9,23.1,"Diatom"
"Conestogo","eif",2018-07-03,0.5,"P6554","Rhodomonas minuta Skuja",3611153,467.28,10.3,6,129.4,"Cryptophyte"
"Conestogo","eif",2018-07-03,0.5,"P6558","Cryptomonas erosa Ehrenberg",185000,332.89,26.3,14,1799.4,"Cryptophyte"
"Conestogo","eif",2018-07-03,0.5,"P6565","Cryptomonas rostratiformis Skuja",5000,15.19,34,16,3038.3,"Cryptophyte"
"Conestogo","eif",2018-07-03,0.5,"P7632","Gymnodinium sp.",4000,28.95,24,24,7238.2,"Dinoflagellate"
"Conestogo","eif",2018-07-03,0.5,"P7639","Peridinium pusillum (Penard) Lemmermann",3000,10.44,18.8,18.8,3479.1,"Dinoflagellate"
"Conestogo","eif",2018-07-09,0.5,"P1041","Aphanizomenon flos-aquae Ralfs and Born.",4000,23.24,400,4.3,5808.8,"Cyanophyte"
"Conestogo","eif",2018-07-09,0.5,"P1205","Heterocycts (Aphanizomenon flos-aquae)",1000,0.06,5.9,4.3,57.1,"Cyanophyte"
"Conestogo","eif",2018-07-09,0.5,"P2101","Carteria spp.",39683,35.91,12,12,904.8,"Chlorophyte"
"Conestogo","eif",2018-07-09,0.5,"P2105","Chlamydomonas spp.",436513,29.25,8,4,67,"Chlorophyte"
"Conestogo","eif",2018-07-09,0.5,"P2113","Pediastrum duplex Meyen",3000,11.9,0,0,3965,"Chlorophyte"
"Conestogo","eif",2018-07-09,0.5,"P2121","Oocystis lacustris Chodat",396830,19.96,6,4,50.3,"Chlorophyte"
"Conestogo","eif",2018-07-09,0.5,"P2130","Scenedesmus quadricauda (Turp.) Brebisson",317464,19.3,9,4.4,60.8,"Chlorophyte"
"Conestogo","eif",2018-07-09,0.5,"P2132","Scenedesmus denticulatus Lagerhiem",634928,28.38,8,4,44.7,"Chlorophyte"
"Conestogo","eif",2018-07-09,0.5,"P2154","Coelastrum microporum Naegeli",2000,5.36,0,0,2680,"Chlorophyte"
"Conestogo","eif",2018-07-09,0.5,"P2238","Eudorina sp.",55000,147.4,0,0,2680,"Chlorophyte"
"Conestogo","eif",2018-07-09,0.5,"P2255","Selenastrum copricornutum Printz",4404813,44.05,6.6,1.7,10,"Chlorophyte"
"Conestogo","eif",2018-07-09,0.5,"P4351","Small chrysophyceae",396830,5.6,3,3,14.1,"Chrysophyte"
"Conestogo","eif",2018-07-09,0.5,"P4352","Large chrysophyceae",39683,7.13,7,7,179.6,"Chrysophyte"
"Conestogo","eif",2018-07-09,0.5,"P4357","Chrysococcus sp.",2142882,109.29,4.6,4.6,51,"Chrysophyte"
"Conestogo","eif",2018-07-09,0.5,"P4368","Mallomonas crassisquama (Asmund) Fott",44000,45.16,19.6,10,1026.3,"Chrysophyte"
"Conestogo","eif",2018-07-09,0.5,"P4388","Dinobryon sertularia Ehrenberg",2000,6.78,0,0,3390,"Chrysophyte"
"Conestogo","eif",2018-07-09,0.5,"P4398","Ochromonas globosa Skuja",793660,108.97,6.4,6.4,137.3,"Chrysophyte"
"Conestogo","eif",2018-07-09,0.5,"P4401","Uroglena volvox Ehrenberg",833343,94.25,6,6,113.1,"Chrysophyte"
"Conestogo","eif",2018-07-09,0.5,"P5515","Fragilaria crotonensis Kitton",1000,0.29,70,4,293.2,"Diatom"
"Conestogo","eif",2018-07-09,0.5,"P5551","Cyclotella michiganiana Skvortzow",11944583,275.92,2.45,4.9,23.1,"Diatom"
"Conestogo","eif",2018-07-09,0.5,"P6554","Rhodomonas minuta Skuja",1309539,174.43,10.6,6,133.2,"Cryptophyte"
"Conestogo","eif",2018-07-09,0.5,"P6558","Cryptomonas erosa Ehrenberg",18000,31.9,25.9,14,1772,"Cryptophyte"
"Conestogo","eif",2018-07-09,0.5,"P7632","Gymnodinium sp.",1000,10.31,27,27,10306,"Dinoflagellate"
"Conestogo","eif",2018-07-09,0.5,"P7639","Peridinium pusillum (Penard) Lemmermann",3000,12.38,19.9,19.9,4126.3,"Dinoflagellate"
"Conestogo","clw",2018-05-28,2,"P1041","Aphanizomenon flos-aquae Ralfs and Born.",2000,3.64,145,4,1822.1,"Cyanophyte"
"Conestogo","clw",2018-05-28,2,"P1205","Heterocycts (Aphanizomenon flos-aquae)",1000,0.05,5.6,4.2,51.7,"Cyanophyte"
"Conestogo","clw",2018-05-28,2,"P2105","Chlamydomonas spp.",39683,1.69,5.1,4,42.7,"Chlorophyte"
"Conestogo","clw",2018-05-28,2,"P2112","Sphaerocystis schroeteri Chodat",158732,5.73,4.1,4.1,36.1,"Chlorophyte"
"Conestogo","clw",2018-05-28,2,"P4351","Small chrysophyceae",357147,5.04,3,3,14.1,"Chrysophyte"
"Conestogo","clw",2018-05-28,2,"P4352","Large chrysophyceae",79366,14.25,7,7,179.6,"Chrysophyte"
"Conestogo","clw",2018-05-28,2,"P4355","Chrysochromulina parva Lackey",4563545,298.46,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2018-05-28,2,"P4357","Chrysococcus sp.",674611,34.41,4.6,4.6,51,"Chrysophyte"
"Conestogo","clw",2018-05-28,2,"P4368","Mallomonas crassisquama (Asmund) Fott",1000,1.1,21,10,1099.6,"Chrysophyte"
"Conestogo","clw",2018-05-28,2,"P4418","Salpingoeca frequentissima (Zach.) Lemmermann",79366,2.4,6,3.1,30.2,"Chrysophyte"
"Conestogo","clw",2018-05-28,2,"P5515","Fragilaria crotonensis Kitton",25000,7.54,72,4,301.6,"Diatom"
"Conestogo","clw",2018-05-28,2,"P5523","Synedra ulna (Nitzsch) Ehrenberg",1000,2.5,265,6,2497.6,"Diatom"
"Conestogo","clw",2018-05-28,2,"P5524","Asterionella formosa Hassall",10000,0.92,88,2,92.2,"Diatom"
"Conestogo","clw",2018-05-28,2,"P5551","Cyclotella michiganiana Skvortzow",119049,2.92,2.5,5,24.5,"Diatom"
"Conestogo","clw",2018-05-28,2,"P6554","Rhodomonas minuta Skuja",15476370,2138.83,11,6,138.2,"Cryptophyte"
"Conestogo","clw",2018-05-28,2,"P6558","Cryptomonas erosa Ehrenberg",129000,228.59,25.9,14,1772,"Cryptophyte"
"Conestogo","clw",2018-05-28,2,"P6562","Cryptomonas reflexa (Marsson) Skuja",12000,8.8,21,10,733,"Cryptophyte"
"Conestogo","clw",2018-05-28,2,"P6565","Cryptomonas rostratiformis Skuja",11000,35.39,36,16,3217,"Cryptophyte"
"Conestogo","clw",2018-05-28,2,"P6568","Katablepharis ovalis Skuja",357147,16.36,8.1,4,45.8,"Cryptophyte"
"Conestogo","clw",2018-06-04,2,"P2105","Chlamydomonas spp.",14368,1.5,8,5,104.7,"Chlorophyte"
"Conestogo","clw",2018-06-04,2,"P2137","Dictyosphaerium simplex Sukja",28736,0.16,2.2,2.2,5.6,"Chlorophyte"
"Conestogo","clw",2018-06-04,2,"P2204","Ankyra judayi (G.M. Smith) Fott",14368,1.35,15,4,94.2,"Chlorophyte"
"Conestogo","clw",2018-06-04,2,"P4351","Small chrysophyceae",28736,0.41,3,3,14.1,"Chrysophyte"
"Conestogo","clw",2018-06-04,2,"P4357","Chrysococcus sp.",100576,5.47,4.7,4.7,54.4,"Chrysophyte"
"Conestogo","clw",2018-06-04,2,"P5515","Fragilaria crotonensis Kitton",200,0.06,71,4,297.4,"Diatom"
"Conestogo","clw",2018-06-04,2,"P5516","Fragilaria construens (Ehrenberg) Grunow",200,2.66,96,23,13295.2,"Diatom"
"Conestogo","clw",2018-06-04,2,"P5523","Synedra ulna (Nitzsch) Ehrenberg",200,0.49,260,6,2450.4,"Diatom"
"Conestogo","clw",2018-06-04,2,"P5551","Cyclotella michiganiana Skvortzow",7184,0.18,2.5,5,24.5,"Diatom"
"Conestogo","clw",2018-06-04,2,"P6554","Rhodomonas minuta Skuja",50288,6.95,11,6,138.2,"Cryptophyte"
"Conestogo","clw",2018-06-04,2,"P6558","Cryptomonas erosa Ehrenberg",21000,37.79,26.3,14,1799.4,"Cryptophyte"
"Conestogo","clw",2018-06-04,2,"P6562","Cryptomonas reflexa (Marsson) Skuja",12400,9.52,22,10,767.9,"Cryptophyte"
"Conestogo","clw",2018-06-04,2,"P6565","Cryptomonas rostratiformis Skuja",3000,6.98,34,14,2326.2,"Cryptophyte"
"Conestogo","clw",2018-06-04,2,"P7644","Ceratium hirundinella (Muller) Schrank",200,10.05,60,40,50265.5,"Dinoflagellate"
"Conestogo","clw",2018-06-11,2,"P2101","Carteria spp.",71840,27.42,9,9,381.7,"Chlorophyte"
"Conestogo","clw",2018-06-11,2,"P2105","Chlamydomonas spp.",21552,3.25,8,6,150.8,"Chlorophyte"
"Conestogo","clw",2018-06-11,2,"P2204","Ankyra judayi (G.M. Smith) Fott",280176,25.69,14.6,4,91.7,"Chlorophyte"
"Conestogo","clw",2018-06-11,2,"P2238","Eudorina sp.",1600,4.29,0,0,2680,"Chlorophyte"
"Conestogo","clw",2018-06-11,2,"P4351","Small chrysophyceae",86208,1.22,3,3,14.1,"Chrysophyte"
"Conestogo","clw",2018-06-11,2,"P4357","Chrysococcus sp.",86208,5.64,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2018-06-11,2,"P4398","Ochromonas globosa Skuja",14368,2.47,6.9,6.9,172,"Chrysophyte"
"Conestogo","clw",2018-06-11,2,"P4401","Uroglena volvox Ehrenberg",7184,0.81,6,6,113.1,"Chrysophyte"
"Conestogo","clw",2018-06-11,2,"P5515","Fragilaria crotonensis Kitton",1200,0.36,71.6,4,299.9,"Diatom"
"Conestogo","clw",2018-06-11,2,"P5524","Asterionella formosa Hassall",2800,0.25,86,2,90.1,"Diatom"
"Conestogo","clw",2018-06-11,2,"P5530","Stephanodiscus niagarae Ehrenberg",400,2.82,16.5,33,7056.2,"Diatom"
"Conestogo","clw",2018-06-11,2,"P5551","Cyclotella michiganiana Skvortzow",28736,0.55,2.3,4.6,19.1,"Diatom"
"Conestogo","clw",2018-06-11,2,"P6554","Rhodomonas minuta Skuja",7184,0.99,11,6,138.2,"Cryptophyte"
"Conestogo","clw",2018-06-11,2,"P6558","Cryptomonas erosa Ehrenberg",12800,22.68,25.9,14,1772,"Cryptophyte"
"Conestogo","clw",2018-06-11,2,"P6562","Cryptomonas reflexa (Marsson) Skuja",3200,2.52,22.6,10,788.9,"Cryptophyte"
"Conestogo","clw",2018-06-19,2,"P2101","Carteria spp.",14368,2.17,8,6,150.8,"Chlorophyte"
"Conestogo","clw",2018-06-19,2,"P2105","Chlamydomonas spp.",107760,4.52,5,4,41.9,"Chlorophyte"
"Conestogo","clw",2018-06-19,2,"P2112","Sphaerocystis schroeteri Chodat",251440,9.08,4.1,4.1,36.1,"Chlorophyte"
"Conestogo","clw",2018-06-19,2,"P2167","Elakatothrix gelatinosa Willen",28736,1.04,16,2.4,36.2,"Chlorophyte"
"Conestogo","clw",2018-06-19,2,"P2204","Ankyra judayi (G.M. Smith) Fott",359200,35.2,15.6,4,98,"Chlorophyte"
"Conestogo","clw",2018-06-19,2,"P2238","Eudorina sp.",400,1.24,0,0,3100,"Chlorophyte"
"Conestogo","clw",2018-06-19,2,"P4351","Small chrysophyceae",93392,1.32,3,3,14.1,"Chrysophyte"
"Conestogo","clw",2018-06-19,2,"P4352","Large chrysophyceae",35920,13.71,9,9,381.7,"Chrysophyte"
"Conestogo","clw",2018-06-19,2,"P4357","Chrysococcus sp.",79024,5.17,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2018-06-19,2,"P4370","Mallomonas akrokomos Asmund and Kristiansen",7184,1.93,19,5.2,269,"Chrysophyte"
"Conestogo","clw",2018-06-19,2,"P4398","Ochromonas globosa Skuja",14368,1.97,6.4,6.4,137.3,"Chrysophyte"
"Conestogo","clw",2018-06-19,2,"P5515","Fragilaria crotonensis Kitton",600,0.19,74,4,310,"Diatom"
"Conestogo","clw",2018-06-19,2,"P5524","Asterionella formosa Hassall",10800,1.03,91,2,95.3,"Diatom"
"Conestogo","clw",2018-06-19,2,"P5551","Cyclotella michiganiana Skvortzow",7184,0.18,2.5,5,24.5,"Diatom"
"Conestogo","clw",2018-06-19,2,"P6554","Rhodomonas minuta Skuja",1056048,145.95,11,6,138.2,"Cryptophyte"
"Conestogo","clw",2018-06-19,2,"P6558","Cryptomonas erosa Ehrenberg",72200,127.94,25.9,14,1772,"Cryptophyte"
"Conestogo","clw",2018-06-19,2,"P6562","Cryptomonas reflexa (Marsson) Skuja",20400,14.95,21,10,733,"Cryptophyte"
"Conestogo","clw",2018-06-19,2,"P6565","Cryptomonas rostratiformis Skuja",9200,29.6,36,16,3217,"Cryptophyte"
"Conestogo","clw",2018-06-19,2,"P7644","Ceratium hirundinella (Muller) Schrank",1800,91.99,61,40,51103.2,"Dinoflagellate"
"Conestogo","clw",2018-06-25,2,"P1041","Aphanizomenon flos-aquae Ralfs and Born.",200,0.55,220,4,2764.6,"Cyanophyte"
"Conestogo","clw",2018-06-25,2,"P1133","Anabaena flos-aquae (Lyngb.) Breb. & Bornet",1200,3.6,149,6.2,2998.9,"Cyanophyte"
"Conestogo","clw",2018-06-25,2,"P1204","Heterocycts (Anabaena flos-aquae)",400,0.05,6.3,6.3,130.9,"Cyanophyte"
"Conestogo","clw",2018-06-25,2,"P2101","Carteria spp.",43104,6.5,8,6,150.8,"Chlorophyte"
"Conestogo","clw",2018-06-25,2,"P2105","Chlamydomonas spp.",28736,1.35,5.6,4,46.9,"Chlorophyte"
"Conestogo","clw",2018-06-25,2,"P2204","Ankyra judayi (G.M. Smith) Fott",93392,9.15,15.6,4,98,"Chlorophyte"
"Conestogo","clw",2018-06-25,2,"P4351","Small chrysophyceae",21552,0.28,2.9,2.9,12.8,"Chrysophyte"
"Conestogo","clw",2018-06-25,2,"P4352","Large chrysophyceae",7184,1.29,7,7,179.6,"Chrysophyte"
"Conestogo","clw",2018-06-25,2,"P4357","Chrysococcus sp.",28736,1.47,4.6,4.6,51,"Chrysophyte"
"Conestogo","clw",2018-06-25,2,"P4370","Mallomonas akrokomos Asmund and Kristiansen",7184,1.57,16,5.1,217.9,"Chrysophyte"
"Conestogo","clw",2018-06-25,2,"P4378","Dinobryon borgei Lemmermann",7184,0.37,9,3.3,51.3,"Chrysophyte"
"Conestogo","clw",2018-06-25,2,"P4398","Ochromonas globosa Skuja",35920,4.48,6.2,6.2,124.8,"Chrysophyte"
"Conestogo","clw",2018-06-25,2,"P4418","Salpingoeca frequentissima (Zach.) Lemmermann",7184,0.23,5.6,3.3,31.9,"Chrysophyte"
"Conestogo","clw",2018-06-25,2,"P5524","Asterionella formosa Hassall",1600,0.15,88,2,92.2,"Diatom"
"Conestogo","clw",2018-06-25,2,"P5551","Cyclotella michiganiana Skvortzow",21552,0.53,2.5,5,24.5,"Diatom"
"Conestogo","clw",2018-06-25,2,"P6554","Rhodomonas minuta Skuja",790240,104.23,10.5,6,131.9,"Cryptophyte"
"Conestogo","clw",2018-06-25,2,"P6558","Cryptomonas erosa Ehrenberg",53000,92.83,25.6,14,1751.5,"Cryptophyte"
